BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,SeriesLink
3837,Don Quixote,"Miguel de Cervantes Saavedra, Walter Starkie",3.88,212654,8226,544,1615,/work/shelves/121842,
3843,Doré's Illustrations for Don Quixote,Gustave Doré,4.57,192,11,160,1982,/work/shelves/48765567,
3849,Kentucky Heat,Fern Michaels,4.19,2199,51,383,2002,/work/shelves/2757731,Kentucky
3840,Don Quixote,"Miguel de Cervantes Saavedra, Tobias Smollett, Carlos Fuentes",3.88,212654,8226,1168,1615,/work/shelves/121842,
3846,Turn up the Heat with G. Garvin,Gerry Garvin,4.43,80,10,256,2006,/work/shelves/7578,
3851,Texas Heat,Fern Michaels,4.18,2440,49,496,1986,/work/shelves/2757833,Texas
3847,Vegas Heat,Fern Michaels,4.22,1598,46,473,1997,/work/shelves/2443636,Vegas
3845,Heat,Mike Lupica,3.99,20125,1520,220,2006,/work/shelves/7577,Heat
3844,"Heat: An Amateur's Adventures as Kitchen Slave, Line Cook, Pasta-Maker, and Apprentice to a Butcher in Tuscany",Bill Buford,3.90,22800,1957,318,2006,/work/shelves/996750,
3838,Don Quixote,"Miguel de Cervantes Saavedra, E. Alec Woolf",3.88,212654,8226,504,1615,/work/shelves/121842,
3852,Primal Heat,"Lora Leigh, Sherri L. King, Lorie O'Clare, Jaci Burton",4.13,3671,64,196,2004,/work/shelves/7584,Breeds
3848,Desert Heat,J.A. Jance,4.00,11272,555,256,1993,/work/shelves/7580,Joanna Brady
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,7219,401,190,1975,/work/shelves/3224101,
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.88,857,79,320,2002,/work/shelves/7582,
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,16605,1227,304,2002,/work/shelves/4227,
3856,User Stories Applied: For Agile Software Development,"Mike Cohn, Kent Beck",3.88,2637,120,268,2004,/work/shelves/7587,A Kent Beck Signature Book
3857,Agile Requirements and User Stories: Extreme Programming Practices for Project Managers and Business Analysts,Louis Molnar,4.25,4,0,0,2005,,
3855,Fit for Developing Software: Framework for Integrated Tests,"Rick Mugridge, Ward Cunningham",3.43,46,2,384,2005,/work/shelves/7586,
3863,The Myth of the Holy Cow,D.N. Jha,3.78,207,37,184,2002,/work/shelves/7593,
3867,The History of Love,Nicole Krauss,3.92,122658,11022,255,2005,/work/shelves/1882970,
3865,Holy Cow!: Hilarious Mis Adventures In India:  A Spiritual Passage Through The Madcap Mayhem Of India,Stewart Katz,0.00,0,0,240,2004,,
3860,O Holy Cow!: The Selected Verse,"Phil Rizzuto, Tom Peyer, Hart Seely",4.16,67,7,128,1993,/work/shelves/7590,
3861,Holy Cow! Does God Care about What We Eat?,Hope Egan,4.30,47,5,161,2005,/work/shelves/7591,
3868,History in the Making: An Absorbing Look at How American History Has Changed in the Telling over the Last 200 Years,Kyle Ward,3.65,124,24,374,2006,/work/shelves/7597,
3862,Holy Cow!,"Harry Caray, Bob Verdi",3.30,66,13,1,1989,/work/shelves/7596,
3866,Holy Cow!,"Harry Caray, Bob Verdi",3.30,66,13,246,1989,/work/shelves/7596,
3869,A Brief History of Time,Stephen Hawking,4.18,309414,9060,212,1988,/work/shelves/2192250,
3864,Holy Cow! Not Another Mad Snappy Answers to Stupid Questions,Al Jaffe,4.00,3,0,192,1992,,
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,"Joel Salatin, Michael Pollan",4.01,305,36,134,2005,/work/shelves/7589,
3872,A History of the World in 6 Glasses,Tom Standage,3.77,20714,2194,336,2005,/work/shelves/7600,
3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.04,1842,173,270,2001,/work/shelves/7599,Politically Incorrect Guides
3873,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Karen Armstrong,3.87,44435,1520,460,1993,/work/shelves/2011826,
3876,The Sun Also Rises,Ernest Hemingway,3.82,368187,12980,189,1926,/work/shelves/589497,
3877,The Old Man and the Sea/The Sun Also Rises/A Farewell to Arms/For Whom the Bell Tolls,Ernest Hemingway,4.09,872,29,0,1983,/work/shelves/7601,
3870,A Short History of Nearly Everything,Bill Bryson,4.20,303971,12529,624,2003,/work/shelves/2305997,
3881,"The Biggest Loser Cookbook: More Than 125 Healthy, Delicious Recipes Adapted from Nbc's Hit Show","Devin Alexander, Karen Kaplan, Bob Harper, Kim Lyons",3.54,619,25,236,2006,/work/shelves/7605,
3880,L'Affaire Toutankhamon,Christian Jacq,3.72,650,27,512,1992,/work/shelves/71545,
3882,Rachael Ray 365: No Repeats: A Year of Deliciously Different Dinners,Rachael Ray,3.69,27446,168,326,2005,/work/shelves/7606,
3878,The Sun Also Rises: A Novel of the Twenties,Michael S. Reynolds,3.87,31,4,120,1988,,
3879,Sécuriser Ses Échanges Électroniques Avec Une Pki: Solutions Techniques Et Aspects Juridiques,Thierry Autret,0.00,0,0,0,2002,,
3885,The Taste of Home Cookbook,"Janet Briggs, Beth Wittlinger",4.26,18191,42,674,2006,/work/shelves/7609,
3874,The Sun Also Rises,Ernest Hemingway,3.82,368189,12980,223,1926,/work/shelves/589497,
3875,The Sun Also Rises,"Ernest Hemingway, William Hurt",3.82,368189,12980,8,1926,/work/shelves/589497,
3886,The Bon Appetit Cookbook,Barbara Fairchild,4.07,1840,23,816,2006,/work/shelves/42131880,
3888,The America's Test Kitchen Family Cookbook,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",4.13,17716,230,726,2005,/work/shelves/7612,
3890,The Kid's Cookbook: A Great Book for Kids Who Love to Cook,"Abigail Johnson Dodge, Chuck Williams, Leigh Beisch",4.17,90,8,127,2000,/work/shelves/856143,Williams-Sonoma Lifestyles
3883,"Betty Crocker Cookbook, 10th Edition: Everything You Need to Know to Cook Today",Betty Crocker,4.26,36238,349,616,1969,/work/shelves/1425869,
3895,The Barefoot Contessa Cookbook,"Ina Garten, Melanie Acevedo",4.12,31440,187,256,1999,/work/shelves/7619,
3884,Green Eggs and Ham Cookbook,"Georgeanne Brennan, Frankie Frankeny",4.20,327,25,64,2006,/work/shelves/7608,
3887,The Everything Kid's Cookbook: From Mac'n Cheese to Double Chocolate Chip Cookies-All You Need to Have Some Finger Lickin' Fun,Sandra K. Nissenberg,3.89,99,4,135,2002,/work/shelves/7611,Everything Kids
3891,Fix-It and Forget-It Cookbook,"Dawn J. Ranck, Phyllis Pellman Good",3.88,27871,128,284,2000,/work/shelves/837964,
3889,Weight Watchers New Complete Cookbook,Weight Watchers,3.96,7652,50,464,1998,/work/shelves/2529220,
3893,Not Your Mother's Slow Cooker Cookbook,"Beth Hensperger, Julie Kaufmann",3.79,5807,93,520,2004,/work/shelves/13127,
3894,New Junior Cookbook (Better Homes & Gardens Test Kitchen),"Flora Szatkowski, Jan E. Miller",3.94,452,28,128,1955,/work/shelves/7618,
3899,The South Beach Diet Quick and Easy Cookbook: 200 Delicious Recipes Ready in 30 Minutes or Less,Arthur Agatston,3.80,705,19,320,2005,/work/shelves/7623,
3897,The Healthy College Cookbook: Quick. Cheap. Easy.,"Alexandra Nimetz, Emeline Starr, Jason      Stanley",3.70,244,16,160,1999,/work/shelves/4045643,
3892,Betty Crocker's Diabetes Cookbook: Everyday Meals Easy as 1-2-3,"Richard M. Bergenstal, Diane Reader, Maureen Doran",3.65,211,7,255,2003,/work/shelves/7616,
3898,"The ""Sopranos"" Family Cookbook",Allen Rucker,3.97,761,48,256,2002,/work/shelves/162861,
3903,Diane Johnson Interview With Kay Bonetti,Diane Johnson,3.00,1,0,1,1987,,
3896,Betty Crocker's Picture Cookbook,Betty Crocker,4.37,2949,69,416,1950,/work/shelves/7620,
3900,Into A Paris Quartier: Reine Margot's Chapel and Other Haunts of St.-Germain,Diane Johnson,3.50,262,52,204,2005,/work/shelves/7624,
3902,The Shadow Knows,Diane Johnson,3.46,181,19,288,1974,/work/shelves/749370,
3901,Persian Nights,Diane Johnson,3.38,411,48,368,1996,/work/shelves/1570390,
3907,Burning,Diane Johnson,2.94,34,4,256,1971,/work/shelves/7631,
160787,Lying Low,Diane Johnson,3.24,111,12,288,1978,/work/shelves/749342,
3909,Cultural Diversity Fieldbook: Fresh Visions and Breakthrough Strategies for Revitalizing the Workplace,"Bob Abramms, George F. Simons, L. Ann Hopkins",4.00,1,0,271,1996,,
3912,Predicting college students who change majors: Reasons and motivation of major changers,Diane Johnson,0.00,0,0,93,2006,,
3908,Terrorists & Novelists,Diane Johnson,2.75,4,0,257,1982,,
3910,Americans in Paris: Great Short Stories of the City of Light,"Steven Gilbar, Diane Johnson",3.00,7,0,219,1997,,
3905,Ft-D Hammett: A Life,Diane Johnson,3.72,89,8,0,1983,/work/shelves/2138540,
3906,Le Mariage,Diane Johnson,3.06,1135,87,322,2000,/work/shelves/749341,
3913,Twenty-Two More Object Talks for Children's Worship,"John Calvin Reid, Diane Johnson",0.00,0,0,80,1987,,
3910,Americans in Paris: Great Short Stories of the City of Light,"Steven Gilbar, Diane Johnson",3.00,7,0,219,1997,,
3920,L'Affaire,Diane Johnson,2.94,827,86,340,2003,/work/shelves/1227358,
3915,Dashiell Hammett Une VI,Diane Johnson,3.72,89,8,563,1983,/work/shelves/2138540,
3916,The Life Of Dashiell Hammett,Diane Johnson,3.72,89,8,344,1983,/work/shelves/2138540,
3911,"Edwin Broun Fred: Scientist, Administrator, Gentleman",Diane Johnson,0.00,0,0,179,1974,,
3922,Dragonball Z: How To Draw Ii,"Michael Teitelbaum, B.S. Watson",4.22,27,1,32,2002,,
3923,How to Draw Action Dragonball Z (Dragonball Z),"Michael Teitelbaum, B.S. Watson",4.16,58,9,32,2003,,
3918,Divorcio a la Francesa: Le Divorce,"Diane Johnson, Carlos Milla Soler, Roberto Fernández Sastre",2.89,4374,377,388,1997,/work/shelves/210396,
3925,Pojo's Unofficial Absolute Dragonball Z: Gt Episode Reviews,"Pojo, Triumph Books",4.26,19,0,128,2003,,
3924,Dragonball Z: Extreme Glow-in-the-dark Sticker Activity,Jeff O'Hare,4.26,34,3,32,2003,,
3927,How to Draw Dragonball,Jesse Leon McCann,4.00,5,0,32,2003,,
3926,Dragonball Z: An Unauthorized Guide,"Lois H. Gresh, St. Martin's Press, Danny Gresh",4.08,40,2,211,2000,,
3929,DragonBall Z: The Adventure Game of the Hit Anime Phenomenon!,Mike Pondsmith,3.96,25,0,141,1999,/work/shelves/7653,
3921,London is the Best City in America,Laura Dave,3.45,2702,298,256,2006,/work/shelves/770130,
3914,Sylvia,"Leonard Michaels, Diane Johnson",3.82,1351,182,129,1992,/work/shelves/1683268,
3935,Dragon Ball Z Book 2: The Frieza Saga: Intergalactic Space Pirates Threaten The Dragonball Z Universe!,Mike Pondsmith,4.23,22,3,104,2001,,
3932,Pojo's Unofficial Dragonball Z Cards Simplified: A Player's Guide,Bill Gill,4.75,8,0,96,2003,,
3931,DRAGONBALL Z Awesome Power Activity Book,Taei Animation,4.00,24,0,32,2000,,
3933,"Dragonball Z The Garlic Jr., Trunks And Android Sagas Role Playing Game",Christian Conkle,5.00,7,0,,2002,,
3937,Dragonball Vol. 7,Akira Toriyama,4.33,201,2,,2010,/work/shelves/15510400,Dragon Ball - Kanzenban edition
3934,Dragonball,Jesse Leon McCann,4.62,234,5,32,2003,/work/shelves/7658,
3940,Supreme Power: Hyperion,"J. Michael Straczynski, Dan Jurgens",3.46,257,11,120,2006,/work/shelves/7663,Supreme Power (Collected Editions)
3943,The Hyperion Omnibus,Dan Simmons,4.43,3291,162,779,1990,/work/shelves/7666,Hyperion Cantos
3945,Christopher Davis's Best Year Yet,"Lauren L. Wohl, Robert Sabuda",5.00,3,0,64,1900,,
3938,Hyperion,"Dan Simmons, Carlos Alberto Gardini",4.23,192583,8426,618,1989,/work/shelves/1383900,Hyperion Cantos
3946,Grace's Letter to Lincoln,"Peter Roop, Stacey Schuett, Connie Roop",3.83,65,20,68,1998,/work/shelves/7669,
3939,The Fall of Hyperion,Dan Simmons,4.21,96792,3424,632,1990,/work/shelves/1882596,Hyperion Cantos
3949,A Don't Sweat the Small Stuff Treasury: A Special Selection for Teachers,Richard Carlson,4.00,9,1,112,1900,,Don't Sweat the Small Stuff Treasuries
3942,Hyperion Cantos: Hyperion / The Fall of Hyperion,Dan Simmons,4.43,3291,162,929,1990,/work/shelves/7666,Hyperion Cantos
3936,Dragonball Vol. 10,Akira Toriyama,4.40,200,5,218,2008,/work/shelves/15510427,Dragon Ball - Kanzenban edition
3948,"The Bungle Family: A Complete Compilation, 1928",Harry J. Tuthill,4.00,1,0,134,1977,,
3951,No Room for Francie,Eileen Christelow,3.57,7,1,64,1995,,
3944,La Caída de Hyperion,"Dan Simmons, Carlos Alberto Gardini",4.21,96792,3424,736,1990,/work/shelves/1882596,Hyperion Cantos
3950,Behind the Couch,Mordicai Gerstein,3.91,11,1,57,1996,/work/shelves/1323192,
3941,Hyperion and Selected Poems,"Friedrich Hölderlin, Eric L. Santner, Willard R. Trask, Michael Hamburger, Christopher Middleton, Richard Sieburth",3.99,1663,98,320,1797,/work/shelves/2003998,
3952,Hyperion and Kavanagh,Henry Wadsworth Longfellow,3.00,2,1,420,1839,,
3955,A Don't Sweat the Small Stuff Treasury: A Special Collection for Newlyweds,Richard Carlson,4.25,4,0,94,2000,,Don't Sweat the Small Stuff Treasuries
3953,The Hyperion Series Astrological Degree Symbols: 2nd Edition,Gavin Kent Mcclung,2.00,1,0,384,2004,,
3954,MDX Solutions: With Microsoft SQL Server Analysis Services 2005 and Hyperion Essbase,"George Spofford, Christopher Webb, Sivakumar Harinath, Francesco Civardi, Dylan Hai Huang",3.73,22,0,716,2001,/work/shelves/7677,
3947,A Don't Sweat the Small Stuff Treasury: A Special Collection for the Office,Richard Carlson,5.00,1,0,112,2000,,Don't Sweat the Small Stuff Treasuries
3957,Hyperion System 9,Hyperion Solutions Corporation,0.00,0,0,888,2007,,
3958,Sheila Macqueen's Complete Flower Arranging,Sheila MacQueen,0.00,0,0,250,1985,,
3956,A Don't Sweat the Small Stuff Treasury: A Special Selection for Fathers,Richard Carlson,4.00,6,0,112,1999,,Don't Sweat the Small Stuff Treasuries
3960,"Bobo Baxter: An Original Compilation, First Collection of the Complete Daily Strip, Which Ran from 1927 to 1928 (Hyperion Library of Classic American Comic Strips)","Rube Goldberg, Bill Blackbeard, Tony De Luna, Jim Ivey",3.67,3,1,151,1977,,
3959,A Don't Sweat the Small Stuff Treasury: A Special Selection for Mothers,Richard Carlson,3.17,6,2,112,1999,,Don't Sweat the Small Stuff Treasuries
3963,A Don't Sweat the Small Stuff Treasury: A Special Collection for Friends,Richard Carlson,3.80,5,1,112,2000,,Don't Sweat the Small Stuff Treasuries
3962,Don't Sweat the Small Stuff for Men: Simple Ways to Minimize Stress in a Competitive World,Richard Carlson,3.98,83064,2018,288,1997,/work/shelves/164688,
3961,The Fall of Hyperion,Dan Simmons,4.21,96792,3424,480,1990,/work/shelves/1882596,Hyperion Cantos
3964,La Chute d'Hypérion,"Dan Simmons, Guy Abadia",4.21,96792,3424,561,1990,/work/shelves/1882596,Hyperion Cantos
3965,Der Sturz von Hyperion,Dan Simmons,4.21,96792,3424,779,1990,/work/shelves/1882596,Hyperion Cantos
3972,Olympos,Dan Simmons,3.95,16550,626,891,2005,/work/shelves/1537178,Ilium
3973,Ilium,Dan Simmons,4.03,26348,1143,752,2003,/work/shelves/3185401,Ilium
3974,The Terror,Dan Simmons,4.05,44325,4608,769,2007,/work/shelves/3025639,
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.74,1235,77,272,2002,/work/shelves/7697,
3968,Endymion,"Dan Simmons, Guy Abadia",4.17,47339,1422,572,1996,/work/shelves/1882574,Hyperion Cantos
3966,Die Hyperion-Gesänge,"Dan Simmons, Joachim Körber",4.43,3291,162,1456,1990,/work/shelves/7666,Hyperion Cantos
3967,La Chute d'Hypérion II,"Dan Simmons, Guy Abadia",4.21,96792,3424,347,1990,/work/shelves/1882596,Hyperion Cantos
3977,Endymion,Dan Simmons,4.17,47338,1422,563,1996,/work/shelves/1882574,Hyperion Cantos
3969,Hypérion 1,Dan Simmons,4.23,192583,8426,282,1989,/work/shelves/1383900,Hyperion Cantos
3971,La Caida de Hyperion,Dan Simmons,4.21,96792,3424,719,1990,/work/shelves/1882596,Hyperion Cantos
3978,A Winter Haunting,Dan Simmons,3.59,7585,625,371,2002,/work/shelves/7699,Seasons of Horror
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.14,191444,7137,178,1967,/work/shelves/1384549,
3979,Song of Kali,Dan Simmons,3.61,10742,863,320,1985,/work/shelves/1623747,
3976,Hard Freeze,Dan Simmons,3.85,1217,85,320,2002,/work/shelves/1882617,Joe Kurtz
3970,La Chute d'Hypérion I,Dan Simmons,4.21,96792,3424,300,1990,/work/shelves/1882596,Hyperion Cantos
3981,A Guide for Using from Mixed Up Files of Mrs. Basil E. Frankweiler in the Classroom,"Mari Lu Robbins, Cheryl Buhler, Panelope Mendivel",3.50,6,0,48,1994,,
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,184986,11034,639,2000,/work/shelves/2693329,
3982,From the Mixed-Up Files of Mrs. Basil E. Frankwelier: L-I-T Guide,"Charlotte S. Jaffe, Barbara Roberts",4.16,44,5,0,1987,,
3989,Ulysses: The Amazing Adventures of,"Vivian Webb, Stephen Cartwright, Heather Amery",4.18,28,3,64,2004,,
3987,The Amazing Adventures of Bathman!,"Andrew T. Pelletier, Peter Elwell",3.68,50,13,32,2005,/work/shelves/7706,
3991,Great Discoveries & Amazing Adventures: The Stories of Hidden Marvels and Lost Treasures,Claire Llewellyn,4.00,2,1,77,2004,,
3990,Across the River: Walter & Oliver's Amazing Adventure,D. Michael Price,4.00,2,1,48,1998,,
3986,"The Amazing Adventures of the Escapist, Volume 1","Michael Chabon, Glen David Gold, Bill Sienkiewicz, Howard Chaykin, Gene Colan, Steve Lieber, Eric Wight, Kevin  McCarthy",3.47,1134,112,159,2004,/work/shelves/320191,The Amazing Adventures of the Escapist
3988,The Amazing Adventures of Hercules,"Claudia Zeff, Stephen Cartwright, Gill Harvey",4.07,27,4,64,1982,,
3992,Dicing with Di: The Amazing Adventures of Britain's Royal Watchers,"Mark Saunders, Glenn Harvey",4.00,6,2,238,1997,,
3993,Farm Crossing: The Amazing Adventures of Addie and Zachary,"Jack Bushnell, Laurie Caple",0.00,0,0,96,2005,,
3983,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.14,191444,7137,,1967,/work/shelves/1384549,
4000,Max Lucado 3-in-1: The Great House of God / Just Like Jesus / When Christ Comes,Max Lucado,4.33,58,1,720,2001,/work/shelves/7719,
3998,Houses of God: Religious Architecture for a New Millennium,Michael J. Crosbie,3.60,5,0,191,2006,/work/shelves/7717,
3999,Skeptic in the House of God,James L. Kelley,3.83,6,1,192,1997,,
3994,"House of God, The",Samuel Shem,3.93,16945,1210,432,1978,/work/shelves/1596107,House of God
4003,House of Many Gods,Kiana Davenport,3.98,665,92,352,2006,/work/shelves/7722,
4004,The Pilgrimage,"Paulo Coelho, Alan R. Clarke",3.64,50168,2190,226,1987,/work/shelves/6186633,
3996,The House of God,Samuel Shem,3.93,16945,1210,429,1978,/work/shelves/1596107,House of God
4006,The Valkyries,"Paulo Coelho, Alan R. Clarke",3.32,22500,1050,243,1988,/work/shelves/2260900,
4002,The Constitution For The House Of God,Mark Duplantis,3.00,1,0,64,2006,,
4001,"The House of God: Church Architecture, Style and History",Edward Norman,4.14,14,4,312,1990,/work/shelves/7720,
4008,The Devil and Miss Prym,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",3.61,60835,3024,205,2000,/work/shelves/3207183,On the Seventh Day 
3997,The Great House of God,Max Lucado,4.25,1242,72,240,1997,/work/shelves/1023007,
4009,Nine Stories,J.D. Salinger,4.17,135425,4398,198,1953,/work/shelves/1839377,
3995,The House of God,"Samuel Shem, John Updike",3.93,16945,1210,400,1978,/work/shelves/1596107,House of God
4012,Night Lives: Nine Stories of the Dark Fantastic,"Phyllis Eisenstein, Alex Eisenstein",4.50,4,0,307,2003,,
4010,The First Forty-Nine Stories,Ernest Hemingway,3.95,1564,121,467,1938,/work/shelves/41094020,
4005,The Fifth Mountain,"Paulo Coelho, Clifford E. Landers",3.62,38867,1573,245,1996,/work/shelves/19254211,
4007,A Orillas del Rio Piedra Me Sente y Llore,Paulo Coelho,3.57,88073,3815,236,1994,/work/shelves/3249453,On the Seventh Day 
4011,The Catcher In The Rye & Nine Stories: Notes,"Coles Editorial Board, W. John Campbell",5.00,2,1,131,1998,/work/shelves/7726,
425029,Presumed Innocent,Scott Turow,4.10,107494,1571,421,1986,/work/shelves/7732,Kindle County Legal Thriller
4016,One Sun Rises: An African Wildlife Counting Book,"Wendy Hartmann, Nicolaas Maritz",3.44,9,4,32,1994,/work/shelves/264194,
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.95,79,9,32,1996,/work/shelves/7729,
4019,"Scott Turow Omnibus: Includes One L, the Laws of Our Fathers, Pleading Guilty, the Burden of Proof, Presumed Innocent","Scott Turow, Joe Morton, Paul Rudd",3.89,27,4,0,1999,,
4015,Ernest Hemingway's the Sun Also Rises,Harold Bloom,3.36,85,14,184,1987,,Bloom's Modern Critical Interpretations
4020,Presumed Innocent,Scott Turow,4.10,107501,1571,,1986,/work/shelves/7732,Kindle County Legal Thriller
4026,James Bond 007: From Russia With Love: Prima Official Game Guide,"Prima Publishing, Nelson Taruc, Kaizen Media Group",3.50,6,1,176,2005,,
4013,"The Inland Whale: Nine Stories Retold from California Indian Legends, With a New Foreword by Karl Kroeber","Theodora Kroeber, Karl Kroeber",4.05,62,9,212,1963,/work/shelves/37303,
4017,Presumed Innocent,Scott Turow,4.10,107501,1571,431,1986,/work/shelves/7732,Kindle County Legal Thriller
4024,Bret Easton Ellis's American Psycho: A Reader's Guide,Julian Murphet,3.93,207,11,96,2002,/work/shelves/7737,Continuum Contemporaries
4021,American Psycho,"Bret Easton Ellis, Mariano Antolín Rato",3.82,245224,10417,576,1991,/work/shelves/2270060,
4023,American Psycho,Bret Easton Ellis,3.82,245224,10417,399,1991,/work/shelves/2270060,
4025,From Russia with Love,Ian Fleming,3.90,31173,1227,259,1957,/work/shelves/2918888,James Bond (Original Series)
4031,Lunar Park,Bret Easton Ellis,3.64,31399,1013,404,2005,/work/shelves/1374605,
4034,Life After Death: The Burden of Proof,Deepak Chopra,3.80,2135,169,304,2006,/work/shelves/21421934,
4033,A Lunar-Based Chemical Analysis Laboratory: Proceedings of the Ninth College Park Colloquium on Chemical Evolution (College Park Colloquium on Chemical Evolution//Proceedings),"Cyril Ponnamperuma, Charles W. Gehrke",0.00,0,0,281,1992,,
4028,From Russia with Love/Dr.No/Goldfinger,"Ian Fleming, John Kenneth",4.07,160,5,0,1961,/work/shelves/7741,James Bond (Original Series)
4029,From Russia with Love,Ian Fleming,3.90,31173,1227,,1957,/work/shelves/2918888,James Bond (Original Series)
4030,From Russia With Love,Ian Fleming,3.90,31173,1227,208,1957,/work/shelves/2918888,James Bond (Original Series)
4027,From Russia with Love,Ian Fleming,3.90,31173,1227,191,1957,/work/shelves/2918888,James Bond (Original Series)
4037,Burden of Proof: An Introduction to Argumentation and Guide to Parliamentary Debate,Mark R. Crossman,4.17,6,1,188,2005,,
4032,Lunar Park,Bret Easton Ellis,3.64,31400,1013,,2005,/work/shelves/1374605,
4039,Burden Of Proof And Related Issues: A Study On Evidence Before International Tribunals,Mojtaba Kazazi,5.00,1,0,408,1995,,
4036,Burden of Proof,John G. Hemry,4.00,850,32,293,2003,/work/shelves/7749,JAG in Space
4040,God and the Burden of Proof,Keith M. Parsons,4.13,8,0,156,1989,,
4035,The Burden of Proof,Scott Turow,4.07,34827,394,608,1990,/work/shelves/1732833,Kindle County Legal Thriller
4041,Burden of Proof: An Introduction to Argumentation and Guide to Parliamentary Debate,Mark R. Crossman,4.17,6,1,225,2005,,
4038,The Burden of Proof,Scott Turow,4.07,34827,394,,1990,/work/shelves/1732833,Kindle County Legal Thriller
4044,Value and Virtue in a Godless Universe,Erik J. Wielenberg,3.56,59,12,204,2005,/work/shelves/7757,
4046,Godless Morality: Keeping Religion Out of Ethics,Richard Holloway,3.90,178,28,163,2000,/work/shelves/7759,
4047,Godless in America: conversations with an atheist,George A. Ricker,5.00,1,0,180,2006,,
4042,Godless: The Church of Liberalism,Ann Coulter,3.33,2910,362,310,2006,/work/shelves/621243,
4051,Godless Morality,Richard Holloway,3.90,178,28,176,2000,/work/shelves/7759,
4043,Godless,Pete Hautman,3.60,4448,779,208,2004,/work/shelves/963228,
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.52,23,3,228,1994,/work/shelves/7763,
4052,"The PayPal Wars: Battles with eBay, the Media, the Mafia, and the Rest of the Planet Earth",Eric M. Jackson,3.96,972,62,270,2004,/work/shelves/7765,
4053,Date or Soul Mate?: How to Know if Someone is Worth Pursuing in Two Dates or Less,Neil Clark Warren,3.81,248,46,224,2002,/work/shelves/7766,
4049,"A Godless Jew: Freud, Atheism, and the Making of Psychoanalysis",Peter Gay,3.79,29,2,182,1987,/work/shelves/7762,
4045,The Godless Constitution: A Moral Defense of the Secular State,"Isaac Kramnick, R. Laurence Moore",3.91,338,35,208,1996,/work/shelves/784404,
4048,The Godless Constitution: The Case Against Religious Correctness,"Isaac Kramnick, R. Laurence Moore",3.91,338,35,192,1996,/work/shelves/784404,
4054,Soul Mates & Hot Dates: How to Tell Who's Who,"Maria Shaw, Andrea Neff",4.08,12,0,187,2005,,
4056,Soul Mates: Understanding Relationships Across Time,"Richard Webster, Michael Maupin",3.47,79,5,221,2001,/work/shelves/7769,
4057,Becoming Soul Mates: 52 Meditations to Bring Joy to Your Marriage,"Les Parrott III, Leslie Parrott",3.62,42,4,240,1995,/work/shelves/2185467,
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,3.90,5159,92,288,1994,/work/shelves/7768,
4063,Love the Life You Live: 3 Secrets to Feeling Good--Deep Down in Your Soul,"Les Parrott III, Neil Clark Warren",3.71,42,7,288,2003,/work/shelves/7776,
4058,Finding Contentment: When Momentary Happiness Just Isn't Enough,Neil Clark Warren,3.49,37,5,211,1997,,
4065,Catching the Rhythm of Love: Experience Your Way to a Spectacular Marriage,Neil Clark Warren,3.70,10,3,224,2000,/work/shelves/7778,
4067,How to Know If Someone is Worth Pursuing in Two Dates or Less,Neil Clark Warren,3.75,55,6,208,1999,/work/shelves/7780,
4062,When Souls Mate,Joylynn M. Jossel,4.17,82,6,336,2006,,
4059,"Dear God, Send Me a Soul Mate: Eight Steps for Finding a Spouse...God's Way",Rose Sweet,3.88,16,0,224,2002,,
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.77,229,11,155,1940,/work/shelves/7773,
4069,Man's Search for Meaning,"Viktor E. Frankl, Harold S. Kushner, William J. Winslade, Isle Lasch",4.35,413288,22246,165,1946,/work/shelves/3389674,
4064,The One: Finding Soul Mate Love and Making It Last,Kathy Freston,3.59,95,14,210,2000,/work/shelves/749448,
4068,"God Said It, Don't Sweat It: Sound Encouragement to Keep the Little Things from Overwhelming You",Neil Clark Warren,4.28,25,3,219,1998,,
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,"Arielle Ford, Deepak Chopra",4.05,39,5,412,2001,/work/shelves/7779,
4072,The Everything Word Search Book: Over 250 Puzzles to Keep You Entertained for Hours!,Charles Timmerman,4.07,14,0,304,2005,,
